transaction_id,settlement_id,match_status,anomaly_type,rule_applied,amount_delta,delay_days,confidence_level,explanation,transaction_timestamp,payment_method_x,amount_x,settlement_timestamp,settled_amount_x,transaction_ref_x,settled_amount_y,transaction_ref_y,payment_method_y,amount_y
TXN-5d13209e-c084-424b-aab0-ec4289a06e00,SET-b1b8d1ae-6272-4831-aaaa-2234f4ffe789,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 11:37:01+00:00,wallet,53.05,2026-04-27 00:00:00+00:00,53.05,TXN-5d13209e-c084-424b-aab0-ec4289a06e00,53.05,TXN-5d13209e-c084-424b-aab0-ec4289a06e00,wallet,53.05
TXN-56b828d3-b939-489e-a465-0d76518eb33f,SET-1d4ccf27-d657-4f28-aef4-9a73855109ad,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 09:46:31+00:00,UPI,100.34,2026-04-27 00:00:00+00:00,100.34,TXN-56b828d3-b939-489e-a465-0d76518eb33f,100.34,TXN-56b828d3-b939-489e-a465-0d76518eb33f,UPI,100.34
TXN-df7a3b42-d75e-463a-9d89-54eca2d09f0f,SET-dfd16d79-70d6-4b83-a7fb-92d1d51efa33,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 21:15:33+00:00,UPI,8.23,2026-04-27 00:00:00+00:00,8.23,TXN-df7a3b42-d75e-463a-9d89-54eca2d09f0f,8.23,TXN-df7a3b42-d75e-463a-9d89-54eca2d09f0f,UPI,8.23
TXN-01984e6e-04df-493a-a208-346bf06d73e7,SET-df0f922c-f616-4b02-bfc6-9e5b6dd08714,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-23 20:34:25+00:00,net_banking,46.1,2026-04-27 00:00:00+00:00,46.1,TXN-01984e6e-04df-493a-a208-346bf06d73e7,46.1,TXN-01984e6e-04df-493a-a208-346bf06d73e7,net_banking,46.1
TXN-b67fead9-e0e9-45a8-b06e-90d5ff24fef6,SET-bef88192-583a-4afd-8dd9-639dce425a08,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 20:16:31+00:00,UPI,55.35,2026-04-27 00:00:00+00:00,55.35,TXN-b67fead9-e0e9-45a8-b06e-90d5ff24fef6,55.35,TXN-b67fead9-e0e9-45a8-b06e-90d5ff24fef6,UPI,55.35
TXN-e1a1e457-b1df-43a2-8a95-4f63c6066ec0,SET-8a0db8d4-3db7-45a3-8827-58dfb645e2da,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-23 21:00:29+00:00,net_banking,218.11,2026-04-27 00:00:00+00:00,218.11,TXN-e1a1e457-b1df-43a2-8a95-4f63c6066ec0,218.11,TXN-e1a1e457-b1df-43a2-8a95-4f63c6066ec0,net_banking,218.11
TXN-cb141b73-9025-4740-b148-81086a3b4a27,SET-390eed54-c667-430d-90ae-a9e09a801a8d,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 11:21:55+00:00,UPI,237.08,2026-04-27 00:00:00+00:00,237.08,TXN-cb141b73-9025-4740-b148-81086a3b4a27,237.08,TXN-cb141b73-9025-4740-b148-81086a3b4a27,UPI,237.08
TXN-b95f25d0-256a-4ff7-a49c-cec297ff4454,SET-9c039cfd-9c12-4dab-a089-4a06295a6fea,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 20:00:36+00:00,UPI,70.56,2026-04-27 00:00:00+00:00,70.56,TXN-b95f25d0-256a-4ff7-a49c-cec297ff4454,70.56,TXN-b95f25d0-256a-4ff7-a49c-cec297ff4454,UPI,70.56
TXN-3bc93d2d-9e95-4b24-8c4e-34ebd5daaa6d,SET-bf947cca-472a-4b05-b1c4-0dcbf95ff04f,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 00:42:21+00:00,UPI,41.12,2026-04-27 00:00:00+00:00,41.12,TXN-3bc93d2d-9e95-4b24-8c4e-34ebd5daaa6d,41.12,TXN-3bc93d2d-9e95-4b24-8c4e-34ebd5daaa6d,UPI,41.12
TXN-6999f1c3-3adb-4477-bd06-bf59fa704d7c,SET-2f8e4415-3581-4e74-a7e9-5b4efacab1da,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 20:22:50+00:00,wallet,130.52,2026-04-27 00:00:00+00:00,130.52,TXN-6999f1c3-3adb-4477-bd06-bf59fa704d7c,130.52,TXN-6999f1c3-3adb-4477-bd06-bf59fa704d7c,wallet,130.52
TXN-af321ed2-cf73-420a-a906-e52fe36d10fa,SET-b55803fd-e224-468a-b322-9bf1b6c76c64,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-22 10:24:47+00:00,net_banking,317.1,2026-04-27 00:00:00+00:00,317.1,TXN-af321ed2-cf73-420a-a906-e52fe36d10fa,317.1,TXN-af321ed2-cf73-420a-a906-e52fe36d10fa,net_banking,317.1
TXN-83f91dac-2f6a-44d9-b4b3-10f9b135ae3e,SET-239d41ca-2251-4972-a029-6bcdb03abc31,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 23:41:35+00:00,credit_card,91.54,2026-04-27 00:00:00+00:00,91.54,TXN-83f91dac-2f6a-44d9-b4b3-10f9b135ae3e,91.54,TXN-83f91dac-2f6a-44d9-b4b3-10f9b135ae3e,credit_card,91.54
TXN-2fd79f44-1f4e-497f-bb85-afa690af1dd5,SET-64ed05f0-4cbf-4299-9937-27c9623080b3,MATCHED,RECONCILED,EXACT_MATCH,0.0,5.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-22 19:17:25+00:00,net_banking,74.78,2026-04-27 00:00:00+00:00,74.78,TXN-2fd79f44-1f4e-497f-bb85-afa690af1dd5,74.78,TXN-2fd79f44-1f4e-497f-bb85-afa690af1dd5,net_banking,74.78
TXN-6c0485cb-816c-4973-b775-e5c88eade4bb,SET-217ba646-7517-431e-801d-a1c0a4d23b67,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 20:20:01+00:00,credit_card,14.97,2026-04-27 00:00:00+00:00,14.97,TXN-6c0485cb-816c-4973-b775-e5c88eade4bb,14.97,TXN-6c0485cb-816c-4973-b775-e5c88eade4bb,credit_card,14.97
TXN-589c2461-1632-447b-a0ec-2690cc186bda,SET-b875f917-777b-40b4-9786-193f076025aa,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 22:43:35+00:00,UPI,50.01,2026-04-27 00:00:00+00:00,50.01,TXN-589c2461-1632-447b-a0ec-2690cc186bda,50.01,TXN-589c2461-1632-447b-a0ec-2690cc186bda,UPI,50.01
TXN-e368e077-747d-4085-a775-9ef4e27f69f7,SET-9ade2a77-ed66-41b2-9667-e4592e2cd2cf,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 23:30:31+00:00,UPI,21.43,2026-04-27 00:00:00+00:00,21.43,TXN-e368e077-747d-4085-a775-9ef4e27f69f7,21.43,TXN-e368e077-747d-4085-a775-9ef4e27f69f7,UPI,21.43
TXN-1c331d71-ebbe-4f39-9cb9-3685ce948dce,SET-e7d0cb81-2a66-468a-95bf-9936098bc682,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 20:12:30+00:00,UPI,62.27,2026-04-27 00:00:00+00:00,62.27,TXN-1c331d71-ebbe-4f39-9cb9-3685ce948dce,62.27,TXN-1c331d71-ebbe-4f39-9cb9-3685ce948dce,UPI,62.27
TXN-390cdbdd-4513-463f-968b-b70c97f1250c,SET-f34453e1-690c-46c3-b07d-ef9fd74c28c8,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 21:50:48+00:00,UPI,5.09,2026-04-27 00:00:00+00:00,5.09,TXN-390cdbdd-4513-463f-968b-b70c97f1250c,5.09,TXN-390cdbdd-4513-463f-968b-b70c97f1250c,UPI,5.09
TXN-ee33daf2-6498-4715-ad36-204e9acf4ffa,SET-de783cbc-1d5a-44ae-aec9-cf74407a0650,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 18:28:34+00:00,wallet,98.14,2026-04-27 00:00:00+00:00,98.14,TXN-ee33daf2-6498-4715-ad36-204e9acf4ffa,98.14,TXN-ee33daf2-6498-4715-ad36-204e9acf4ffa,wallet,98.14
TXN-edaa210d-6449-4375-a794-4f1e4aaf8a00,SET-e658f565-e1e2-4ba2-9270-412610fecb33,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 10:45:26+00:00,credit_card,25.82,2026-04-27 00:00:00+00:00,25.82,TXN-edaa210d-6449-4375-a794-4f1e4aaf8a00,25.82,TXN-edaa210d-6449-4375-a794-4f1e4aaf8a00,credit_card,25.82
TXN-36508420-2894-41a7-a489-01e3681c5954,SET-7ab9bcce-4627-49d4-aa50-aedaf95f68c4,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 14:05:39+00:00,UPI,128.47,2026-04-27 00:00:00+00:00,128.47,TXN-36508420-2894-41a7-a489-01e3681c5954,128.47,TXN-36508420-2894-41a7-a489-01e3681c5954,UPI,128.47
TXN-e073d0f1-4725-4bc3-8ed4-894b51353f41,SET-94d1154d-2dac-4452-b7e3-d9e5fc631e81,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 23:12:07+00:00,UPI,20.71,2026-04-27 00:00:00+00:00,20.71,TXN-e073d0f1-4725-4bc3-8ed4-894b51353f41,20.71,TXN-e073d0f1-4725-4bc3-8ed4-894b51353f41,UPI,20.71
TXN-9a67bb4a-d04b-4a71-85e9-779295f74452,SET-ca53777e-e8d4-4182-93f0-eaf5c543b6cb,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 14:37:21+00:00,net_banking,149.9,2026-04-27 00:00:00+00:00,149.9,TXN-9a67bb4a-d04b-4a71-85e9-779295f74452,149.9,TXN-9a67bb4a-d04b-4a71-85e9-779295f74452,net_banking,149.9
TXN-8d302889-7e48-4d7c-bee3-766861789eff,SET-55294d21-6625-48b1-a6e5-f3ba20fb2605,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 00:15:56+00:00,net_banking,142.52,2026-04-27 00:00:00+00:00,142.52,TXN-8d302889-7e48-4d7c-bee3-766861789eff,142.52,TXN-8d302889-7e48-4d7c-bee3-766861789eff,net_banking,142.52
TXN-cf9ac5a2-89cb-4283-8a49-531bd5265d7a,SET-c5b88fae-debb-46d4-87c9-4b592d4f779b,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 19:18:27+00:00,credit_card,1109.65,2026-04-27 00:00:00+00:00,1109.65,TXN-cf9ac5a2-89cb-4283-8a49-531bd5265d7a,1109.65,TXN-cf9ac5a2-89cb-4283-8a49-531bd5265d7a,credit_card,1109.65
TXN-a71e6147-293f-42af-9d8a-62e0268adda3,SET-704dad87-e49a-49e3-85a6-51ef50d135a9,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 18:29:27+00:00,UPI,3.64,2026-04-27 00:00:00+00:00,3.64,TXN-a71e6147-293f-42af-9d8a-62e0268adda3,3.64,TXN-a71e6147-293f-42af-9d8a-62e0268adda3,UPI,3.64
TXN-6865a76b-f939-4800-a0dc-52b5c0c148c9,SET-817b8bb6-3bfc-4bb1-9741-9d96b1530a04,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 18:16:21+00:00,UPI,48.68,2026-04-27 00:00:00+00:00,48.68,TXN-6865a76b-f939-4800-a0dc-52b5c0c148c9,48.68,TXN-6865a76b-f939-4800-a0dc-52b5c0c148c9,UPI,48.68
TXN-2101ccf8-efcd-4c7d-bc59-a930e347258b,SET-80ab8733-a93e-4f89-9882-581fb014a505,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 21:19:08+00:00,UPI,106.79,2026-04-27 00:00:00+00:00,106.79,TXN-2101ccf8-efcd-4c7d-bc59-a930e347258b,106.79,TXN-2101ccf8-efcd-4c7d-bc59-a930e347258b,UPI,106.79
TXN-699d3e9a-dd2a-4bd3-adee-1d1ed3a8c268,SET-9786a4e2-af0e-4a58-971e-138ef80b3398,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 08:06:28+00:00,UPI,19.38,2026-04-27 00:00:00+00:00,19.38,TXN-699d3e9a-dd2a-4bd3-adee-1d1ed3a8c268,19.38,TXN-699d3e9a-dd2a-4bd3-adee-1d1ed3a8c268,UPI,19.38
TXN-e1f41535-1982-4523-8d0a-047175b0cc09,SET-35d3031e-f293-403f-b500-5bf506398860,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 23:02:05+00:00,wallet,519.95,2026-04-27 00:00:00+00:00,519.95,TXN-e1f41535-1982-4523-8d0a-047175b0cc09,519.95,TXN-e1f41535-1982-4523-8d0a-047175b0cc09,wallet,519.95
TXN-515b8902-4ce9-4000-b0f4-5ba5dd18622f,SET-7c6870ca-4358-4a9c-84fa-f76d24271f71,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 11:43:15+00:00,UPI,116.04,2026-04-27 00:00:00+00:00,116.04,TXN-515b8902-4ce9-4000-b0f4-5ba5dd18622f,116.04,TXN-515b8902-4ce9-4000-b0f4-5ba5dd18622f,UPI,116.04
TXN-7aefdbbc-4c81-49a5-849e-356c5e06c395,SET-e43a8c45-b86a-48ea-9d74-cece4f28ac49,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 19:29:20+00:00,net_banking,526.26,2026-04-27 00:00:00+00:00,526.26,TXN-7aefdbbc-4c81-49a5-849e-356c5e06c395,526.26,TXN-7aefdbbc-4c81-49a5-849e-356c5e06c395,net_banking,526.26
TXN-35cb112b-64d8-4ac5-9935-a9c4a2e165ac,SET-7af5945a-d392-4e5d-9a8e-1bbecfe10829,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 19:24:27+00:00,UPI,93.39,2026-04-27 00:00:00+00:00,93.39,TXN-35cb112b-64d8-4ac5-9935-a9c4a2e165ac,93.39,TXN-35cb112b-64d8-4ac5-9935-a9c4a2e165ac,UPI,93.39
TXN-4f035fd9-5978-4c38-8907-e1d3edb135b2,SET-93b8d03f-1953-42d0-8279-e374cc3da0c3,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 19:11:08+00:00,UPI,141.07,2026-04-27 00:00:00+00:00,141.07,TXN-4f035fd9-5978-4c38-8907-e1d3edb135b2,141.07,TXN-4f035fd9-5978-4c38-8907-e1d3edb135b2,UPI,141.07
TXN-54ae7340-816c-4213-ab3d-9a0d87ef020a,SET-004738cb-830d-4017-952f-352c50c7d16c,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 18:34:55+00:00,credit_card,338.87,2026-04-27 00:00:00+00:00,338.87,TXN-54ae7340-816c-4213-ab3d-9a0d87ef020a,338.87,TXN-54ae7340-816c-4213-ab3d-9a0d87ef020a,credit_card,338.87
TXN-bd2b54d4-ec92-483a-946d-4c394e427ec7,SET-ba91164e-bb2b-4218-96ea-be4fdd60f3a9,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 20:09:06+00:00,wallet,270.18,2026-04-27 00:00:00+00:00,270.18,TXN-bd2b54d4-ec92-483a-946d-4c394e427ec7,270.18,TXN-bd2b54d4-ec92-483a-946d-4c394e427ec7,wallet,270.18
TXN-895a5f3d-de60-48e4-b989-38bb4066f21d,SET-dde98994-369c-49e1-aaf1-1d2038a41ec9,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 18:55:51+00:00,wallet,144.23,2026-04-27 00:00:00+00:00,144.23,TXN-895a5f3d-de60-48e4-b989-38bb4066f21d,144.23,TXN-895a5f3d-de60-48e4-b989-38bb4066f21d,wallet,144.23
TXN-30eab457-12be-4b29-8768-7aeab835110f,SET-757dd5e3-239d-48b7-b9d2-a47013201783,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-28 19:09:10+00:00,wallet,442.85,2026-04-28 00:00:00+00:00,442.85,TXN-30eab457-12be-4b29-8768-7aeab835110f,442.85,TXN-30eab457-12be-4b29-8768-7aeab835110f,wallet,442.85
TXN-c6ee615c-0f04-4038-8d63-12a31d41a689,SET-a7b29918-6dd0-45ed-a659-50bdbbac6416,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 11:04:08+00:00,UPI,15.55,2026-04-28 00:00:00+00:00,15.55,TXN-c6ee615c-0f04-4038-8d63-12a31d41a689,15.55,TXN-c6ee615c-0f04-4038-8d63-12a31d41a689,UPI,15.55
TXN-4e4e6165-8f79-452e-8e18-f1ff68901c41,SET-7d377bd9-7f13-407e-9181-2bfd27b170e9,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 19:53:03+00:00,net_banking,228.91,2026-04-28 00:00:00+00:00,228.91,TXN-4e4e6165-8f79-452e-8e18-f1ff68901c41,228.91,TXN-4e4e6165-8f79-452e-8e18-f1ff68901c41,net_banking,228.91
TXN-45b88421-220c-4735-876c-a1c85e9f344f,SET-ac5bbde1-4aa1-4843-96b9-d90daf3d6d8e,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 21:47:38+00:00,net_banking,16.31,2026-04-28 00:00:00+00:00,16.31,TXN-45b88421-220c-4735-876c-a1c85e9f344f,16.31,TXN-45b88421-220c-4735-876c-a1c85e9f344f,net_banking,16.31
TXN-f298d761-132d-454a-b9a1-df4c1e4d242c,SET-b211d6b8-935c-4f66-a0bf-8f6f8758dc31,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 06:28:25+00:00,wallet,76.81,2026-04-28 00:00:00+00:00,76.81,TXN-f298d761-132d-454a-b9a1-df4c1e4d242c,76.81,TXN-f298d761-132d-454a-b9a1-df4c1e4d242c,wallet,76.81
TXN-5c0e88ca-1a5c-4af1-8251-3f2069824e90,SET-98d6c150-c3de-4e91-b352-bd365973e82b,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 22:06:38+00:00,net_banking,456.83,2026-04-28 00:00:00+00:00,456.83,TXN-5c0e88ca-1a5c-4af1-8251-3f2069824e90,456.83,TXN-5c0e88ca-1a5c-4af1-8251-3f2069824e90,net_banking,456.83
TXN-98551fd2-627b-44a6-aa6f-70582d2d3731,SET-07b94fd3-f1d7-4520-9a0e-d3fa78aebdaf,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-26 22:19:24+00:00,credit_card,11.38,2026-04-28 00:00:00+00:00,11.38,TXN-98551fd2-627b-44a6-aa6f-70582d2d3731,11.38,TXN-98551fd2-627b-44a6-aa6f-70582d2d3731,credit_card,11.38
TXN-c7bbda2f-47b3-47f4-bb35-18ea26144d64,SET-db4804bc-4436-465b-a028-18da54f13fc6,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 01:05:06+00:00,UPI,861.44,2026-04-28 00:00:00+00:00,861.44,TXN-c7bbda2f-47b3-47f4-bb35-18ea26144d64,861.44,TXN-c7bbda2f-47b3-47f4-bb35-18ea26144d64,UPI,861.44
TXN-7781a795-acf0-4151-b514-5cf0d00adbc0,SET-3520e5f9-a93a-460a-b552-b93120b0c3fc,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 03:04:49+00:00,wallet,156.22,2026-04-28 00:00:00+00:00,156.22,TXN-7781a795-acf0-4151-b514-5cf0d00adbc0,156.22,TXN-7781a795-acf0-4151-b514-5cf0d00adbc0,wallet,156.22
TXN-48456cb3-903c-4201-81ee-011be7a8ee29,SET-aad3ebe5-d14b-4a19-aa87-75c5cc1815c4,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 19:17:03+00:00,net_banking,130.81,2026-04-28 00:00:00+00:00,130.81,TXN-48456cb3-903c-4201-81ee-011be7a8ee29,130.81,TXN-48456cb3-903c-4201-81ee-011be7a8ee29,net_banking,130.81
TXN-4b3ee70e-55c2-4a22-8cb9-5f156051691c,SET-f171fbe5-19dd-4a69-961c-5c10bcf95b13,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 08:42:21+00:00,credit_card,246.21,2026-04-28 00:00:00+00:00,246.21,TXN-4b3ee70e-55c2-4a22-8cb9-5f156051691c,246.21,TXN-4b3ee70e-55c2-4a22-8cb9-5f156051691c,credit_card,246.21
TXN-b8161de8-c860-4d4f-991e-94c991808801,SET-44b16bf9-e7cd-42b9-a296-3fc19d7a70c2,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 19:04:56+00:00,credit_card,170.05,2026-04-28 00:00:00+00:00,170.05,TXN-b8161de8-c860-4d4f-991e-94c991808801,170.05,TXN-b8161de8-c860-4d4f-991e-94c991808801,credit_card,170.05
TXN-75c2a88d-d872-4ca2-86d4-2912fb4aeadf,SET-1f37e9bb-9857-41f2-b2d1-f4e1aea9c15f,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-24 14:59:26+00:00,net_banking,28.1,2026-04-28 00:00:00+00:00,28.1,TXN-75c2a88d-d872-4ca2-86d4-2912fb4aeadf,28.1,TXN-75c2a88d-d872-4ca2-86d4-2912fb4aeadf,net_banking,28.1
TXN-744bb960-b56a-4a52-8d33-7e39d4877989,SET-bed45818-c955-43e0-9751-ffcaee15aca2,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 06:40:00+00:00,net_banking,85.72,2026-04-28 00:00:00+00:00,85.72,TXN-744bb960-b56a-4a52-8d33-7e39d4877989,85.72,TXN-744bb960-b56a-4a52-8d33-7e39d4877989,net_banking,85.72
TXN-6dfea74e-e4c3-4249-a53a-e634a15f78a6,SET-1e98dad7-cfb3-4084-b8ad-8c9cbfde6f19,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 12:44:53+00:00,UPI,200.03,2026-04-28 00:00:00+00:00,200.03,TXN-6dfea74e-e4c3-4249-a53a-e634a15f78a6,200.03,TXN-6dfea74e-e4c3-4249-a53a-e634a15f78a6,UPI,200.03
TXN-8915fa87-3737-42c6-8fbf-5b7e02617501,SET-e3bdc45b-c571-4025-8f72-623af5376811,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 12:27:37+00:00,UPI,374.38,2026-04-28 00:00:00+00:00,374.38,TXN-8915fa87-3737-42c6-8fbf-5b7e02617501,374.38,TXN-8915fa87-3737-42c6-8fbf-5b7e02617501,UPI,374.38
TXN-b7e8f1f2-f205-435b-aa0f-8b0a3c9ab813,SET-becf1b34-ddbe-4107-8d24-affced70f6c6,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 18:16:48+00:00,UPI,193.45,2026-04-28 00:00:00+00:00,193.45,TXN-b7e8f1f2-f205-435b-aa0f-8b0a3c9ab813,193.45,TXN-b7e8f1f2-f205-435b-aa0f-8b0a3c9ab813,UPI,193.45
TXN-33633bf1-f49e-49f6-b3d9-c34df539d91e,SET-52384d23-c630-4276-b6b9-e3856c548cd9,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-25 18:19:55+00:00,credit_card,120.65,2026-04-28 00:00:00+00:00,120.65,TXN-33633bf1-f49e-49f6-b3d9-c34df539d91e,120.65,TXN-33633bf1-f49e-49f6-b3d9-c34df539d91e,credit_card,120.65
TXN-f4e3ed08-f843-4ccc-a155-0bf90041eb06,SET-4fd8d36d-9528-4216-acc0-25c3bf71dc8a,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,1.0,HIGH,Settlement replayed: SET-4fd8d36d-9528-4216-acc0-25c3bf71dc8a matches TXN-f4e3ed08-f843-4ccc-a155-0bf90041eb06 with amount . Original settlement exists.,2026-04-27 19:04:02+00:00,UPI,73.68,2026-04-28 00:00:00+00:00,73.68,TXN-f4e3ed08-f843-4ccc-a155-0bf90041eb06,73.68,TXN-f4e3ed08-f843-4ccc-a155-0bf90041eb06,UPI,73.68
TXN-8fe44823-8490-4a66-bbbd-6468d5b03d8a,SET-353b5244-94e5-4753-8ba8-6ae805369473,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-28 18:06:49+00:00,wallet,74.05,2026-04-28 00:00:00+00:00,74.05,TXN-8fe44823-8490-4a66-bbbd-6468d5b03d8a,74.05,TXN-8fe44823-8490-4a66-bbbd-6468d5b03d8a,wallet,74.05
TXN-65261493-a004-443c-af66-0b493d307520,SET-1c32a9e8-6406-4d76-94e5-85da7feed87e,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-04-27 19:36:24+00:00,UPI,351.87,2026-04-28 00:00:00+00:00,351.87,TXN-65261493-a004-443c-af66-0b493d307520,351.87,TXN-65261493-a004-443c-af66-0b493d307520,UPI,351.87
