settlement_id,transaction_ref,settled_amount,settlement_timestamp,settlement_batch_id,settlement_status,payment_method
SET-c59106bf-aea7-4855-a3c6-cb1ad2639a45,TXN-687f7e27-85c4-45f9-9357-1400f2c355a4,55.27,2026-05-04,BATCH-2026-05-04,settled,net_banking
SET-d7efcd8a-8941-4b6b-b657-5778a877db9c,TXN-26cecf35-fab6-4e63-a9f1-3cd697a43b61,101.38,2026-05-04,BATCH-fc029f1f-7dda-4571-9075-2ae63a2a1ac1,settled,credit_card
SET-18ff6c09-9151-4fa4-98b7-444d594e32ad,TXN-ac93c072-83e5-42d5-9395-74e97b4d82bd,156.97,2026-05-04,BATCH-2026-05-04,settled,net_banking
SET-039b4d2c-217a-4074-adf9-bcaba988fd63,TXN-875d412b-81c0-422f-8ce8-7f14be155f4c,192.9,2026-05-04,BATCH-1d8d7689-1473-4ba9-a7cc-8c58be0a95cf,settled,credit_card
SET-d2239f46-692c-49c3-9594-9589a42ac506,TXN-3540ca1a-3e76-4092-9994-ee859af7ac56,182.13,2026-05-04,BATCH-2026-05-04,settled,net_banking
SET-dfcc143f-6824-4e55-a1d4-a2b2fb2f90d4,TXN-a26087b5-b61e-4b2d-b492-093f2abfe04e,98.16,2026-05-04,BATCH-f73e9994-1960-4c10-9b06-704023ab81a3,settled,UPI
SET-0a83c2a4-2bdc-436a-b58e-d9f8555d3dbe,TXN-8d088bc5-809a-434c-85f7-734cfda2d8b1,2970.94,2026-05-04,BATCH-19340684-1e51-4ea0-9265-bdd88ac1d6dd,settled,UPI
SET-68360866-80c0-461f-9e7a-1145183e0269,TXN-93aa49ef-3275-4c66-8484-062a338fa7c0,189.24,2026-05-04,BATCH-30bb361d-725a-4e94-9cd0-4835c2126111,settled,UPI
SET-804b172d-3022-4b8c-8798-8441e4e4cdbd,TXN-9c38bf75-80be-4a28-9cf5-cd795119e83d,24.52,2026-05-04,BATCH-a2b75eb0-9aa6-4c08-9685-feb7de733efe,settled,UPI
SET-f8ab0a41-6c63-4984-b9f4-6fd061ad7567,TXN-b6ef2523-f6a4-40f5-8890-a6b4d7508258,33.47,2026-05-04,BATCH-b9ac8527-3cdb-4c6b-aae5-37b916acc814,settled,UPI
SET-86fc78b9-52ea-4126-b85f-aac487ab4de0,TXN-14f76580-c007-4c98-bf4d-de7df49d74a8,59.24,2026-05-04,BATCH-33dd0e73-b28b-4c6a-955a-0cb564dd83e1,settled,credit_card
SET-177ad2de-762d-4ee6-aeae-ea2a14e519d3,TXN-ce88ac45-aada-4d06-a101-2aad9cd2cad8,54.07,2026-05-04,BATCH-323042ad-722d-40c8-bb51-9ecadb199763,settled,credit_card
SET-06517dc6-2ab0-4ca9-8019-7fd377b686e8,TXN-a430b249-e834-4c31-a28c-a2bda540477b,800.13,2026-05-04,BATCH-84dd0d46-6933-44a5-893d-f8f6aa43a351,settled,wallet
SET-b0c1085e-c369-4550-a946-2bf59f7edc0d,TXN-6536fd20-8c10-43a0-92da-e205e4bcf7be,17.29,2026-05-04,BATCH-409cd935-0027-43dc-b5dc-2e35b3ea730c,settled,credit_card
SET-2a670ee5-24b3-4613-ba11-a12c6da9e852,TXN-d0fe9660-7e36-471a-865b-9f48bcfc4f4b,17.5,2026-05-04,BATCH-6302e22a-1378-44a1-80d6-be9a6e9e8637,settled,credit_card
SET-43892939-0ee4-463a-8739-0a2aa96afd52,TXN-45a32df1-1619-49fd-a6fd-61a59b1107e2,36.03,2026-05-04,BATCH-199f5256-2906-42de-8e91-a103b5e55865,settled,UPI
SET-48b3fde4-b02c-4a3a-b561-b16d32e761ba,TXN-7362e3d3-5857-4bc3-9acb-5c957e8519ca,159.92,2026-05-04,BATCH-59ccd2c6-0fef-4a2f-acce-d9fe3babfb01,settled,UPI
SET-41dd25be-93b6-4b7f-b104-01e2de7efad3,TXN-8be1a274-a7dc-4d84-b0e9-96fd4c073256,14.26,2026-05-04,BATCH-63ef26c8-d19c-445b-a9ff-ff56acbe1789,settled,credit_card
SET-8adff33a-b855-479f-bb0f-3cc8131b173e,TXN-9c40c055-a802-4b9f-b155-dd0fa06e8c26,48.07,2026-05-04,BATCH-d50a3d57-092d-4b79-9da3-2316cb0bf3ce,settled,UPI
SET-f8b18693-ef10-47e3-ba8a-5d9ad3aff40e,TXN-2c989d51-c462-40df-8adf-86aa3bdb6e5a,68.81,2026-05-04,BATCH-ae3d2d01-f69c-495b-ac89-5d232ee75c82,settled,UPI
SET-da346a4f-fd4b-4c9b-b6e2-3332e298aa43,TXN-ddf93456-b7d8-4d4a-ae25-e2afa9a26617,461.82,2026-05-04,BATCH-2bfd02b0-934e-4a9f-8c5a-e6b83c20d996,settled,UPI
SET-ab43cc8d-71b8-46d7-877d-a7e5f112f0aa,TXN-0b08263c-7119-4491-b6e1-1505090990d9,208.93,2026-05-05,BATCH-5bed0342-101b-478b-b769-6681776a11f9,settled,wallet
SET-97fab6b1-b017-44ce-a180-55093ecdacba,TXN-2c817345-1cf2-49fc-aee4-21ea3af18b4a,7.1,2026-05-05,BATCH-72d7fef5-ce21-4ba6-9d10-a5fd456e1755,settled,wallet
SET-b6aef4bf-099e-44e2-8db1-ee23b14e855f,TXN-59ba9701-67ee-4753-b785-e5c73fdd2d75,60.18,2026-05-05,BATCH-d4c9a258-8068-4d17-85a7-e1760a50eda0,settled,credit_card
SET-dfcfbaaa-52f0-4afe-8994-7cc69d9fa7f3,TXN-60db4569-2797-4e15-9c56-e8f25209799a,505.39,2026-05-05,BATCH-77f64137-79fa-474d-bab1-3d9598f688b1,settled,credit_card
SET-934eca54-f580-4ce2-9b77-8433527f4f54,TXN-b87652ce-99fa-4c45-b5a1-45e23bcc84cc,101.81,2026-05-05,BATCH-94a0d3f8-98b7-4651-9d2e-07a55c259dd9,settled,UPI
SET-d4b3f9fa-2a83-4df3-ba5c-ef25bfd29d0f,TXN-18e5bd36-d057-46e7-82c6-31b6e3e653bd,1066.73,2026-05-05,BATCH-f817f49d-3380-49c6-a079-1f35a357c29e,settled,wallet
SET-299566e1-ad5a-4a76-99e5-fe521ba3f7f2,TXN-4152cdda-684d-4ff9-8275-4c41753bb8e8,30.82,2026-05-05,BATCH-610d82e0-0e51-459a-8799-93ad68039355,settled,wallet
SET-37746b38-d393-4b3c-9fab-bc04c681efff,TXN-d620e527-de44-44c7-9506-7069c8580039,253.81,2026-05-05,BATCH-f1f2f75a-0ea2-47f4-a4a4-a842a1a470de,settled,credit_card
SET-04df8d7f-c1b1-414c-919a-efc5f2bc13a7,TXN-afcc9b76-0e18-4dcf-be7e-95add35d9689,121.17,2026-05-05,BATCH-771c0cc4-5294-4616-aadb-4f664d6ffe5a,settled,wallet
SET-430326c4-5de0-4a93-b9f8-cef7203e2bdc,TXN-f698c77f-8bf7-413b-a145-094d0784299f,447.17,2026-05-05,BATCH-5f78a796-112f-47e8-9262-f8949be437e2,settled,UPI
SET-11efa615-0d62-4506-ab5c-25d665fe50e7,TXN-693db976-1ea6-43bc-bcbf-3e8d83e18056,171.7,2026-05-05,BATCH-0e8dc558-9762-475f-9d8c-43035c4da9dc,settled,UPI
SET-20d35248-1115-4566-87a2-56d6c0b03479,TXN-8f0ad87c-7c2b-4bce-b75f-a609e6d0289d,246.75,2026-05-05,BATCH-8838b7e5-a666-4925-9f06-3359df539b96,settled,UPI
SET-1984251b-c076-4985-8b0a-eebd84fce101,TXN-d9c35330-d0af-448a-9855-c28685d50809,196.51,2026-05-05,BATCH-d3f165dd-5b45-4889-b907-174796ceda5f,settled,wallet
SET-c367fe7a-5500-4971-b91f-a98328976b81,TXN-a9ff2a77-45c4-465b-91bc-1d7e3ee890f1,119.01,2026-05-05,BATCH-3fbb3b78-cfb4-4fc8-afe9-8270dd8f33dc,settled,wallet
SET-ce9c7d9d-347f-4ef5-8916-e600fc26f64b,TXN-5238db73-4fc8-44a6-aa78-b973ada186bb,751.08,2026-05-05,BATCH-5911c418-bee9-4e48-ac6c-46047755d584,settled,wallet
SET-845a7dd2-b2f8-4328-993b-1fad3233f4f5,TXN-770fe98d-1323-4599-8370-a0ad89598935,32.95,2026-05-05,BATCH-4e2a048a-ccca-4536-9461-55dc13c5f86d,settled,UPI
SET-aac3b6d5-9cce-44ed-885c-5176dcd0b2da,TXN-f5c1a6d7-d1f6-497b-92fe-8a0fdbb13232,122.72,2026-05-05,BATCH-91dd064e-5e80-4367-80c5-847c30602da8,settled,wallet
SET-e8500ab6-3b85-463f-af2b-9d74cce898b5,TXN-93ebb44b-df76-4fdc-bc42-119146b63803,113.05,2026-05-05,BATCH-2026-05-05,settled,net_banking
SET-6e4d6958-988d-4443-a5c7-45b0f503ed0a,TXN-d70023db-5fdb-4ccd-a00b-a6e5817e7979,239.01,2026-05-05,BATCH-0e2986ed-12d4-4790-ace7-54706e3c99bb,settled,credit_card
SET-9326b442-0498-44ec-9c40-018c71c74844,TXN-6e50647e-e6bb-4d47-a404-7c202abe5eed,73.43,2026-05-05,BATCH-7c9f7940-e2ea-4d51-8ab7-ba5084affe47,settled,UPI
SET-470e5d67-441c-4cfc-98d7-251663593fdf,TXN-2381dd6b-a51d-419b-ba25-792c10afa912,75.09,2026-05-05,BATCH-f56154b3-885e-47fd-ab71-8350b3efb7b4,settled,credit_card
SET-de748c13-47f4-46ae-869a-1fdaa8cfbed0,TXN-6fef46a3-dd4d-4895-8b9c-51cbedf59a06,136.12,2026-05-05,BATCH-2026-05-05,settled,net_banking
SET-0503f2bc-549a-4de3-95f8-ab1129fedb7b,TXN-cf5685e7-50c0-42c1-a41c-5500dd2bea93,131.46,2026-05-05,BATCH-2026-05-05,settled,net_banking
SET-a8790cee-7e60-4e18-a7f5-72c77272256d,TXN-150cf336-a7f3-4f0a-b225-a2647defcdb2,22.62,2026-05-05,BATCH-2026-05-05,settled,net_banking
SET-fc4525e5-639c-40c1-b4e2-66625c3c1988,TXN-8f4cdc6a-8fbd-4db6-a04d-3846130c6b49,76.02,2026-05-05,BATCH-ae4e3500-91cb-4549-8160-08a72e193951,settled,credit_card
SET-bf1513f3-df97-4836-aa21-706a0f7fb431,TXN-2dd8be47-502e-4e3b-90b7-bde248c16400,123.28,2026-05-05,BATCH-0f8781c0-187a-44f1-b18a-b96ebf567475,settled,credit_card
SET-6e4778bb-fcdf-41f4-adea-dd247712403b,TXN-480e2c16-aa05-4c09-ac7d-e2d0f6c29b43,25.84,2026-05-05,BATCH-af74b33b-3863-433a-866a-89f7b38f3ef6,settled,credit_card
SET-3de72982-42dc-4d11-850a-632d69887e73,TXN-61e09ed6-976d-41cf-aa60-63f96c61d714,275.06,2026-05-05,BATCH-6b4f84ca-44a7-4764-b482-4a2f8579927b,settled,credit_card
SET-9d5b8151-e958-4545-8803-b8b505e67bba,TXN-37234fa1-0cc5-4b8e-945c-ab5d6fdd9b40,211.34,2026-05-05,BATCH-40e95c38-618e-467a-85a0-0207e07991ca,settled,credit_card
SET-87e9c3e1-d0cb-49f9-ac88-e20ebdd69531,TXN-ec0b2288-5829-4913-b571-444f404f2d1b,168.24,2026-05-05,BATCH-2026-05-05,settled,net_banking
SET-568655d4-5d23-44f7-8ea2-821fa35a8799,TXN-0951a0c6-8446-4721-80bc-ea061f9d188d,154.9,2026-05-05,BATCH-bd5b7c36-66d6-45ef-b780-81c235b5332c,settled,credit_card
SET-82b5df93-7da6-4aa9-b99d-d478dd876a40,TXN-47e311e8-6f64-4af4-b88d-e69f9df2c867,26.02,2026-05-05,BATCH-247c0982-5e8f-4f00-8c96-5c6ecb883fb1,settled,credit_card
SET-b71917a8-96ab-4370-b70c-af2dfd2d51a4,TXN-5c2dc6dc-70fe-4c92-b8f3-a391ddd292da,33.13,2026-05-05,BATCH-fe0edd1b-95ab-48d6-b832-22ab3e7944b4,settled,UPI
SET-a50a977f-14a1-4329-b398-23d8222cce24,TXN-2f26cd8c-2b6e-4dbb-a49a-79e9f66cdddb,23.55,2026-05-05,BATCH-cda80b38-75d6-4f5a-8afe-f8d75da0ace0,settled,credit_card
SET-220f0ebb-a6f9-4dea-9ec6-85d27a58d4a7,TXN-e2ebd4a4-fdc3-418d-a695-a9ca36256759,390.35,2026-05-05,BATCH-2026-05-05,settled,net_banking
SET-b0f0c62b-7f7d-445d-8257-6eb04e03b5ba,TXN-2303b478-48ae-4587-b6f6-c38f18bb47fc,71.55,2026-05-06,BATCH-72761029-e726-4152-837b-604c58650023,settled,credit_card
SET-9896d5e9-365a-4941-8946-5826f31da7bf,TXN-ae1563ed-4fc4-4690-af2e-3631912f5cfb,108.47,2026-05-06,BATCH-feb5dfb2-3496-4b00-9612-864935f925ef,settled,UPI
SET-689790c8-ef9e-4e3d-acf9-7ae3e717787e,TXN-8933c32b-4441-4807-9ce0-b3556adddffb,30.37,2026-05-06,BATCH-2026-05-06,settled,net_banking
SET-db7ee1e7-c0ad-419e-aa29-14662ff4f045,TXN-064539d0-773c-4739-adc5-2ab00f2b1b8e,71.61,2026-05-06,BATCH-8dc908eb-2e6f-4e69-87a4-7e75b55a6666,settled,credit_card
SET-fd9b336e-bb54-4a47-b304-f7fa7a3cffa0,TXN-2f5f208b-a1b4-44af-8e7b-7192c2cde3a2,855.95,2026-05-06,BATCH-ad37e134-e7cf-4857-ba71-e369884e5a65,settled,credit_card
SET-b82a7bf1-3be8-48d3-a04c-1cedd6e3c80b,TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9,221.53,2026-05-06,BATCH-2026-05-06,settled,net_banking
SET-45900258-190a-4ff8-bbaa-3257b79613b6,TXN-8cf24ce0-0e3e-4a74-bb99-3cdc85864150,181.9,2026-05-06,BATCH-974a9da6-6f81-4e76-99da-f3e093a81b1a,settled,wallet
SET-0d456b90-830c-4ee9-a4f3-442ea77be7ce,TXN-3da69ffb-246b-482a-8884-720bcc5cfe21,226.06,2026-05-06,BATCH-60f50102-e67d-435e-9aaa-19641915a9c1,settled,UPI
SET-36bd0a3d-f459-41e3-91cf-3c10850da87e,TXN-b059b63b-2d3c-4c40-bcac-ed5153e6a7fb,82.97,2026-05-06,BATCH-edd4f9b2-5eb3-4a73-bd8c-84f28de70c27,settled,wallet
SET-d42b5767-f9ec-4569-9fcf-0d908cca3945,TXN-a03f114c-d040-4a11-91b6-883cafd864e1,240.96,2026-05-06,BATCH-ca441141-9ac3-4e55-a2cd-823f58d7b176,settled,wallet
SET-401012f6-1912-408f-99f7-58f98a9b6699,TXN-3bf00e22-9bf7-40e5-9ccc-07b2216de3ed,22.07,2026-05-06,BATCH-c5325ddc-f953-41b0-8533-072292ad97f1,settled,credit_card
SET-9a56ab39-c931-4f44-bdef-6e130ca0ae6f,TXN-5858406e-814a-4018-84b3-2808290b9da2,63.85,2026-05-06,BATCH-c0dc09ef-167f-422f-a586-f148e423ebdb,settled,wallet
SET-06783928-192c-4a58-9078-83baec915da8,TXN-c4f46b66-0d3b-4af5-aebd-74cdf13c472d,23.75,2026-05-06,BATCH-2beffedb-cced-40a0-8700-8607457e0c14,settled,credit_card
SET-8d926ebd-bc34-49c9-ad1d-1b5000de689c,TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9,649.94,2026-05-06,BATCH-79a5705c-2c95-4b2a-b05c-1bcd2a76bebf,settled,wallet
SET-9c6cc099-231e-4f34-80a1-8dd7257c71f2,TXN-30552d50-5dd4-4ccb-ae4c-375e90a395c5,30.58,2026-05-06,BATCH-5266b39d-661d-422d-8004-66e395678e12,settled,wallet
SET-fd5b0e05-e18a-4bfb-b3cb-ac191eb7ad80,TXN-416eb7b9-15d5-403f-98bb-b3f575e992d9,42.36,2026-05-06,BATCH-351f2c3d-f2ad-4025-8c52-c7b8d7ff319f,settled,UPI
SET-3198d4db-5993-4255-b0c1-122fbcbf278a,TXN-a386bf2a-12d8-4db6-936b-acf985e128ca,124.82,2026-05-06,BATCH-a4f34382-237a-4930-82cb-5d24e989964e,settled,credit_card
SET-b953225f-3bd8-4fe1-b31b-c341f83a9b4a,TXN-47bd4feb-78e7-4a4c-a130-447ef9b7b23c,137.29,2026-05-06,BATCH-f0112253-4e78-4eba-b5f6-09b93d1758d1,settled,UPI
SET-66c89f02-c022-4397-add4-d7adb3a1a824,TXN-18851c33-7bc4-4f45-b733-51f5ffa545e5,47.43,2026-05-06,BATCH-3d4e829a-334f-4c3e-8d3e-fc87cb6e68c7,settled,UPI
SET-ced50b29-4595-401e-b648-83ec9d2b2d13,TXN-ea8ae1fe-25e6-4640-8331-bca4b5f90667,586.24,2026-05-06,BATCH-5fd63f48-d934-439a-96b8-5731c22bbfce,settled,credit_card
SET-b5bca141-11ad-4dd1-b73d-faadc7d4a85e,TXN-e51c6872-95b6-41f3-ac7e-ebd4dd6abee6,56.06,2026-05-06,BATCH-2026-05-06,settled,net_banking
SET-e477a1f1-4011-45e7-9045-02e5f15bc545,TXN-67eaf72b-6eaf-4c95-ba10-e455f14ee0eb,71.55,2026-05-06,BATCH-7625556b-1483-4752-96b7-c4c19f66a50d,settled,credit_card
SET-7f72d772-c22e-479d-8e36-c7df20c26491,TXN-367777b7-27bf-4e29-8dba-71ca7a67f120,11.28,2026-05-06,BATCH-dc3e24d1-f1b8-487c-86ce-57722aaee0c4,settled,credit_card
SET-fa68e900-70e6-48b5-a852-2de9dc27b03b,TXN-e334a7e2-7726-4f5f-af17-5bf77a06cebf,348.49,2026-05-06,BATCH-68921387-81b8-4b4e-9310-b86e16745976,settled,credit_card
SET-dce4e10c-06bd-4516-b907-3f61977227e7,TXN-431f1644-729c-40fe-a164-22a6ec910ae7,87.04,2026-05-06,BATCH-b8d4158a-277e-48be-8efb-03c5493427d8,settled,credit_card
SET-62fc4481-4630-48cf-83df-cce1939811d5,TXN-9bbd5c33-9a04-4c87-b913-22f79d929a42,42.66,2026-05-06,BATCH-2026-05-06,settled,net_banking
SET-d1cce0de-3e15-4d55-8bb3-6d9c8b9387e0,TXN-d7b62682-bb38-4c34-999a-31409f7dec6e,25.83,2026-05-06,BATCH-2026-05-06,settled,net_banking
SET-e5b9bdbc-8d53-4fbd-90d8-20ee229fadf0,TXN-f0507a10-02a9-42a5-928c-a134de2a6498,252.04,2026-05-06,BATCH-5d34db28-cfc1-4ea7-9bd5-52e6e3be627e,settled,UPI
SET-c95edf19-a2fe-4854-a353-93f6dfa52404,TXN-987762dc-c110-4c84-9859-d5d12abc97ed,308.28,2026-05-06,BATCH-8ccddfdd-fbf0-4314-965d-d64a4772cdc5,settled,wallet
SET-a4ebc603-9718-4eff-afaf-fbb651366733,TXN-f881e6f0-106b-4503-b631-ff404f83b41c,13.75,2026-05-06,BATCH-097ec96b-bd86-48e4-b2e6-7f13ecfc6382,settled,UPI
SET-14f42294-9302-4e7c-8564-2cb076560081,TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2,44.31,2026-05-06,BATCH-8ea36b03-a2a7-4acf-ac83-fb7ee40577d3,settled,credit_card
SET-37877cf0-8fcb-4fd7-87a0-3a04ce7d24f3,TXN-b1e68edf-8543-4e7c-92e2-7c7783942558,32.1,2026-05-06,BATCH-943b0689-a020-4a66-b566-c5236eec4b1d,settled,UPI
SET-fc59c8e8-a757-47f3-925e-e7e695541fc2,TXN-f4aad43f-9929-4078-b22e-b95f9d1d23f7,53.65,2026-05-06,BATCH-c5d202fb-3833-4fa7-9277-17f6dff67724,settled,UPI
SET-2984cf89-a8a0-4c0d-8a5b-c03df5e5cd56,TXN-cde36272-4e8b-480d-9447-b5fa8a77ab13,11.88,2026-05-07,BATCH-37d6a966-9043-4cfd-95ef-4877e17470ae,settled,UPI
SET-192a1d0b-a442-43f2-982a-f1ee99434fd9,TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1,204.98,2026-05-07,BATCH-049876de-435e-4678-b8e5-bfb75dfe3bd0,settled,UPI
SET-83ce8557-d464-4d6f-9f20-f3c6d344e855,TXN-1f5abe30-a3ef-4bc6-a0c8-473ba98c5ea7,169.91,2026-05-07,BATCH-ec5a25a9-cb07-4fb6-b614-09c0bd94249a,settled,UPI
SET-ae160a5a-dd8b-43e2-8561-a2447fcacc0d,TXN-123ee3c8-60b8-42ca-9294-6414c188c3f8,40.5,2026-05-07,BATCH-4ba7db87-e82e-464d-ac7a-6e123ecc8f18,settled,wallet
SET-b9ddd8cc-daf6-4ab8-bbc0-b17de60ce26d,TXN-8730016c-db3d-4a1b-9d8c-ac8c5b5dd6d0,14.29,2026-05-07,BATCH-5dc07a6f-1d35-4f8b-9365-a262d4e3360a,settled,UPI
SET-53dbc984-390c-4c8c-bf66-22e51f01c2ec,TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18,131.2,2026-05-07,BATCH-9a78b813-eb55-4c50-b4cc-4431bdcb7e29,settled,credit_card
SET-e4a4f744-38b2-48bf-bc10-db2a2c662496,TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114,27.2,2026-05-07,BATCH-acbbf038-a291-4115-973a-eaf366f95238,settled,UPI
SET-6d8ec0bc-6424-448a-811d-68a87b2385c3,TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9,104.11,2026-05-07,BATCH-1d2da1ad-c872-4749-884f-ca78d6fe88b1,settled,UPI
SET-67eb257b-9124-4264-81ae-6bd1e164c0f8,TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764,20.92,2026-05-07,BATCH-624edf02-6998-4a4c-9980-536d141fd92d,settled,UPI
SET-1b6e4f4b-6678-439a-a85d-2b193b6c279c,TXN-b0204147-b32c-4599-a04b-af3ca51ad083,181.12,2026-05-07,BATCH-c3d02579-7acd-42d0-9238-1df863260f99,settled,UPI
SET-d6bb5848-b6f6-4cb9-a9a3-ef3003ae8e92,TXN-8f142710-8a45-45af-b009-a9e1c5849c81,83.92,2026-05-07,BATCH-2d7cd9d8-c518-45b7-b671-38ab1c705222,settled,wallet
SET-8ef50a2c-be36-4b25-ad2e-dc99e85bb40a,TXN-34dd7094-ef9d-4800-b632-7afe93d650b5,57.61,2026-05-07,BATCH-1329ce62-e057-4616-bacd-481f2847d532,settled,wallet
SET-a3d8353f-1dfd-4c28-ab24-41be8ff99151,TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80,66.53,2026-05-07,BATCH-513d9643-eacf-4190-a18d-60ca180f0b75,settled,wallet
SET-b9ff4c3e-72ad-41b5-ad59-155da77bd2bb,TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763,38.98,2026-05-07,BATCH-9f7409a4-9a97-400c-bc79-5626251e9f6c,settled,wallet
SET-2ff3633f-9cce-4741-b9b8-630c809d7385,TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb,163.46,2026-05-07,BATCH-c78b0523-069b-4d03-8865-67b035fc7505,settled,UPI
SET-8b91bf4f-ea56-446a-8320-bbda6fb1c3e1,TXN-1cf7ec1c-b667-4faa-9f84-4230b73e75d2,149.04,2026-05-07,BATCH-b885e9a8-4c31-42bd-ae64-118074134cda,settled,credit_card
SET-2ecf338c-c184-4b1d-a8c1-6da9cca5765b,TXN-679bcadf-6c6c-4bef-85c3-f8a67c025b93,173.84,2026-05-07,BATCH-e008df0c-5906-4e8d-ae48-a910eb9cac9b,settled,UPI
SET-fce4f066-5b5a-4319-865c-eaafeaaf6ab0,TXN-b89456e3-897f-4954-bf7a-19530df6c107,18.41,2026-05-07,BATCH-935e3197-6e40-46c5-a2c5-fd4eb328c27b,settled,UPI
SET-e44868e0-c850-4382-8e7d-de6dce6f3ee0,TXN-45ffa3a6-14be-40ee-8dbe-0406b91396dd,19.2,2026-05-07,BATCH-2026-05-07,settled,net_banking
SET-59c56b8b-39ea-41d3-ac42-017a2dd14ca6,TXN-739cfd86-7c55-428c-8ba5-e163e5cba0b8,27.91,2026-05-07,BATCH-fac7a4a9-c27b-4685-8017-7f74edee1088,settled,credit_card
SET-81d09c25-dc01-4edb-ab3e-4904b4a1bd3f,TXN-05961209-f3ab-4eea-b01b-5fde54438e17,25.45,2026-05-07,BATCH-3241daa3-f6b9-4d88-bfec-e8aee4299832,settled,credit_card
SET-d355b67a-c880-48d2-bfb7-88a86ee11322,TXN-38c090e8-18d3-4487-bbab-b9599622a16c,375.92,2026-05-07,BATCH-2026-05-07,settled,net_banking
SET-27f06010-2566-4235-a430-e77dd945a4c3,TXN-a432c986-aaa7-417d-bfab-84e9cb4bea6b,47.46,2026-05-07,BATCH-198e8a7f-2eeb-4783-b935-e20fdbd68864,settled,credit_card
SET-2d664b90-2c87-4bcd-8134-81ddca12a1d7,TXN-970decf3-3e74-467d-b878-07f1cd52b96c,60.28,2026-05-07,BATCH-b68e5c8e-58e1-46e0-ac36-7e6bd0e505ce,settled,credit_card
SET-da7db0d6-6aa8-47ce-a61c-78ca45151011,TXN-5812a124-201a-482f-853f-6f5b67367731,139.57,2026-05-07,BATCH-2026-05-07,settled,net_banking
SET-47da5aab-2ffb-46cb-9f3c-cc7ff8976562,TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864,33.11,2026-05-07,BATCH-f2806ed3-61dc-427a-9e13-4da00477f002,settled,UPI
SET-5839e767-7c72-4ea2-b14e-1a80a201b2da,TXN-46fcfe54-4588-4d2a-9b11-b85d558ce86c,738.36,2026-05-07,BATCH-d10e9d2a-7eec-4559-8b93-34f8e3d83dd7,settled,credit_card
SET-22643cf0-de15-4d2c-99bc-f95b6084cb9a,TXN-4cbe2623-95cb-4086-8ff9-1add1fc481e8,26.45,2026-05-07,BATCH-2026-05-07,settled,net_banking
SET-966b519d-07f0-41d2-ac7b-6e0a065a9263,TXN-ebc64adf-622a-4590-9755-756bbd6caeff,287.95,2026-05-08,BATCH-2026-05-08,settled,net_banking
SET-ee2da82e-6168-4ff3-b20b-73d9b4bcddec,TXN-a6a78a81-fe63-4656-b1f7-9e1a0c3fb736,32.65,2026-05-08,BATCH-cecb6673-9b66-4cfc-81e9-494fb39a7254,settled,wallet
SET-945e2cf3-4171-47f3-8908-68a7f2104219,TXN-1b713ba0-ab3c-48ec-babb-b7ad2bbc747c,182.93,2026-05-08,BATCH-37b598dd-7408-4763-a667-1e15cb20621e,settled,UPI
SET-0385c6d7-ea53-4ef0-bd69-e37bdcf89e01,TXN-d35a379f-f7d5-4c26-b63a-8074bc98cd09,72.6,2026-05-08,BATCH-2026-05-08,settled,net_banking
SET-ff056f79-a7ea-4395-a236-c67ef0dc83b4,TXN-eb66545e-689e-4963-9324-c6565ee394e6,62.86,2026-05-08,BATCH-a64e6d82-8b5a-4abb-8417-93b0d90af136,settled,UPI
SET-47efe58c-6307-4825-a8a1-53cbde8e6dd6,TXN-caf1bb15-9e3a-4476-944c-19bc5cddee3e,120.42,2026-05-08,BATCH-c3bf5c21-f358-4df1-aa8d-5c11473bfd07,settled,credit_card
SET-1d410bd6-4572-4d97-adc0-5908dcbb4ad4,TXN-e6cf6687-a7f4-40fa-887c-49f96cf0c02e,26.67,2026-05-08,BATCH-2026-05-08,settled,net_banking
SET-1a921be5-55d4-4569-8648-a558278af982,TXN-4902db13-cd13-41d7-8a9a-f4000caa40a2,34.71,2026-05-08,BATCH-2026-05-08,settled,net_banking
SET-6373ad12-e127-4dc2-b424-6fc07aac76d7,TXN-a9b98495-8ed9-48a3-b565-936adcd13ffc,217.61,2026-05-08,BATCH-1c584a65-4da7-423c-9e08-42302d85a056,settled,credit_card
SET-8ce2b5d0-089a-4bbd-87b9-72cf5bde1cf3,TXN-88d6ab01-de28-4802-90d2-03eb815ed920,118.56,2026-05-08,BATCH-8ae34fe2-e65d-4411-9c38-933baa0f49e5,settled,wallet
SET-c8638a7f-5ae8-4930-98de-6b8d1c50e236,TXN-6730e6a7-beb8-40ad-9742-3dc25180a72f,109.07,2026-05-11,BATCH-2026-05-11,settled,net_banking
